timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
6266,573,577,0.0063,33,,,
6268,573,577,0.0063,33,,,
6270,573,577,0.0063,33,,,
6273,573,577,0.0063,33,,,
6275,573,577,0.0063,33,,,
6277,574,577,0.0098,32,,,
6279,574,577,0.0098,32,,,
6281,573,577,0.0063,32,,,
6283,573,577,0.0063,32,,,
6285,573,577,0.0063,32,,,
6287,573,577,0.0063,32,,,
6289,573,577,0.0063,32,,,
6291,573,577,0.0063,32,,,
6293,573,577,0.0063,32,,,
6295,574,577,0.0098,32,,,
6297,573,576,0.0026,32,,,
6299,573,577,0.0063,32,,,
6301,573,576,0.0026,32,,,
6303,573,577,0.0063,32,,,
6305,574,577,0.0098,32,,,
6307,573,577,0.0063,32,,,
6309,573,577,0.0063,32,,,
6311,573,577,0.0063,32,,,
6313,574,577,0.0098,32,,,
6316,573,576,0.0026,32,,,
6318,574,577,0.0098,32,,,
6320,574,577,0.0098,32,,,
6322,574,577,0.0098,31,,,
6324,574,577,0.0098,31,,,
6326,573,577,0.0063,31,,,
6328,573,577,0.0063,31,,,
6330,573,577,0.0063,31,,,
6332,573,576,0.0026,31,,,
6334,573,577,0.0063,31,,,
6336,573,577,0.0063,31,,,
6338,573,577,0.0063,31,,,
6340,573,576,0.0026,30,,,
6342,573,577,0.0063,30,,,
6344,573,576,0.0026,30,,,
6346,573,576,0.0026,30,,,
6348,573,577,0.0063,30,,,
6350,573,576,0.0026,30,,,
6352,573,576,0.0026,30,,,
6354,573,576,0.0026,30,,,
6356,573,576,0.0026,30,,,
6359,573,576,0.0026,30,,,
6361,573,576,0.0026,30,,,
6363,573,576,0.0026,30,,,
6365,573,576,0.0026,30,,,
6367,573,576,0.0026,30,,,
6369,572,576,-0.0009,30,,,
6371,572,576,-0.0009,30,,,
6373,573,576,0.0026,30,,,
6375,574,576,0.0062,30,,,
6377,572,576,-0.0009,30,,,
6379,572,576,-0.0009,30,,,
6381,572,577,0.0029,30,,,
6383,572,576,-0.0009,30,,,
6385,573,576,0.0026,30,,,
6387,572,576,-0.0009,30,,,
6389,573,577,0.0063,30,,,
6391,573,576,0.0026,30,,,
6393,573,577,0.0063,30,,,
6395,573,577,0.0063,30,,,
6397,573,577,0.0063,30,,,
6400,572,576,-0.0009,30,,,
6402,573,576,0.0026,30,,,
6404,573,576,0.0026,30,,,
6406,573,577,0.0063,30,,,
6408,572,576,-0.0009,30,,,
6410,571,577,-0.0006,30,,,
6412,571,576,-0.0044,30,,,
6414,572,576,-0.0009,30,,,
6416,573,576,0.0026,30,,,
6418,572,576,-0.0009,30,,,
6421,571,576,-0.0044,30,,,
6423,572,575,-0.0046,30,,,
6425,572,576,-0.0009,30,,,
6427,572,576,-0.0009,30,,,
6429,573,576,0.0026,30,,,
6431,573,577,0.0063,30,,,
6433,571,576,-0.0044,30,,,
6435,572,576,-0.0009,30,,,
6437,572,576,-0.0009,31,,,
6439,573,576,0.0026,31,,,
6441,573,576,0.0026,31,,,
6444,572,577,0.0029,31,,,
6446,573,576,0.0026,31,,,
6448,572,576,-0.0009,31,,,
6450,572,576,-0.0009,31,,,
6452,572,576,-0.0009,31,,,
6454,572,576,-0.0009,31,,,
6456,571,576,-0.0044,31,,,
6458,572,576,-0.0009,31,,,
6460,571,576,-0.0044,32,,,
6463,572,575,-0.0046,32,,,
6465,573,576,0.0026,32,,,
6467,572,576,-0.0009,32,,,
6469,571,576,-0.0044,32,,,
6471,573,576,0.0026,32,,,
6473,573,576,0.0026,32,,,
6475,572,576,-0.0009,32,,,
6477,572,576,-0.0009,32,,,
6479,573,575,-0.0011,32,,,
6481,573,576,0.0026,32,,,
6483,572,575,-0.0046,32,,,
6486,571,575,-0.0082,32,,,
6488,572,576,-0.0009,32,,,
6490,572,576,-0.0009,32,,,
6492,571,576,-0.0044,32,,,
6494,572,576,-0.0009,32,,,
6496,571,576,-0.0044,32,,,
6498,572,576,-0.0009,32,,,
6501,573,576,0.0026,32,,,
6503,573,576,0.0026,32,,,
6505,571,576,-0.0044,32,,,
6507,572,576,-0.0009,32,,,
6509,572,576,-0.0009,32,,,
6511,573,576,0.0026,32,,,
6513,573,575,-0.0011,32,,,
6515,571,576,-0.0044,32,,,
6517,572,577,0.0029,31,,,
6519,573,576,0.0026,31,,,
6521,571,576,-0.0044,31,,,
6523,572,576,-0.0009,31,,,
6525,572,576,-0.0009,30,,,
6528,573,576,0.0026,30,,,
6530,572,576,-0.0009,30,,,
6532,571,576,-0.0044,30,,,
6534,572,576,-0.0009,30,,,
6536,572,576,-0.0009,30,,,
6538,571,576,-0.0044,30,,,
6541,573,576,0.0026,29,,,
6542,573,575,-0.0011,29,,,
6545,572,576,-0.0009,29,,,
6547,572,576,-0.0009,28,,,
6549,572,575,-0.0046,28,,,
6551,571,575,-0.0082,28,,,
6553,572,575,-0.0046,28,,,
6555,572,576,-0.0009,28,,,
6557,572,576,-0.0009,28,,,
6559,572,576,-0.0009,27,,,
6561,573,576,0.0026,27,,,
6563,572,576,-0.0009,26,,,
6565,572,576,-0.0009,26,,,
6567,572,576,-0.0009,26,,,
6569,571,576,-0.0044,26,,,
6572,571,576,-0.0044,26,,,
6575,572,576,-0.0009,26,,,
6577,572,575,-0.0046,25,,,
6579,572,576,-0.0009,25,,,
6581,572,576,-0.0009,24,,,
6583,571,575,-0.0082,24,,,
6585,572,575,-0.0046,24,,,
6587,571,576,-0.0044,24,,,
6589,571,575,-0.0082,23,,,
6591,572,575,-0.0046,23,,,
6593,571,575,-0.0082,22,,,
6595,573,575,-0.0011,22,,,
6597,572,575,-0.0046,22,,,
6599,571,576,-0.0044,22,,,
6602,572,576,-0.0009,21,,,
6604,571,576,-0.0044,21,,,
6606,573,576,0.0026,20,,,
6608,571,575,-0.0082,20,,,
6610,572,576,-0.0009,20,,,
6612,571,576,-0.0044,20,,,
6615,573,576,0.0026,19,,,
6617,574,576,0.0062,18,,,
6619,572,576,-0.0009,18,,,
6621,572,577,0.0029,18,,,
6623,572,576,-0.0009,18,,,
6625,573,576,0.0026,17,,,
6627,573,576,0.0026,16,,,
6629,572,575,-0.0046,16,,,
6631,571,576,-0.0044,16,,,
6633,572,576,-0.0009,16,,,
6635,572,576,-0.0009,15,,,
6637,573,576,0.0026,14,,,
6639,573,576,0.0026,14,,,
6641,572,576,-0.0009,14,,,
6643,573,576,0.0026,13,,,
6645,573,576,0.0026,12,,,
6647,572,576,-0.0009,12,,,
6649,571,576,-0.0044,12,,,
6651,572,575,-0.0046,11,,,
6654,571,575,-0.0082,10,,,
6657,572,576,-0.0009,10,,,
6659,571,575,-0.0082,10,,,
6661,572,575,-0.0046,9,,,
6663,572,576,-0.0009,8,,,
6665,572,575,-0.0046,8,,,
6667,571,575,-0.0082,8,,,
6669,572,576,-0.0009,7,,,
6671,572,576,-0.0009,6,,,
6673,572,575,-0.0046,6,,,
6675,573,576,0.0026,5,,,
6677,572,576,-0.0009,4,,,
6679,572,575,-0.0046,4,,,
6681,572,575,-0.0046,4,,,
6683,572,575,-0.0046,3,,,
6685,572,575,-0.0046,2,,,
6687,572,575,-0.0046,2,,,
6689,572,575,-0.0046,1,,,
6691,572,576,-0.0009,0,,,
6693,572,575,-0.0046,0,,,
6695,572,576,-0.0009,-1,,,
6697,573,575,-0.0011,-2,,,
6700,572,575,-0.0046,-2,,,
6702,571,575,-0.0082,-3,,,
6704,572,575,-0.0046,-4,,,
6706,571,575,-0.0082,-4,,,
6708,572,576,-0.0009,-5,,,
6710,573,575,-0.0011,-6,,,
6712,571,575,-0.0082,-6,,,
6714,573,576,0.0026,-7,,,
6716,572,576,-0.0009,-8,,,
6718,572,575,-0.0046,-8,,,
6720,571,575,-0.0082,-9,,,
6722,572,575,-0.0046,-10,,,
6725,570,575,-0.0117,-10,,,
6727,572,575,-0.0046,-11,,,
6729,572,576,-0.0009,-12,,,
6731,571,576,-0.0044,-12,,,
