timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5714,578,580,0.0097,206,0.012609669454803499,0.11452548762438512,-0.008491891891891895
5716,577,581,0.0098,206,0.009751798242137734,0.11482851110814937,-0.008589189189189191
5719,577,580,0.0062,206,0.007388840643433626,0.11522419294188774,-0.008686486486486488
5721,577,580,0.0062,206,0.0054658541885516925,0.11559129942149968,-0.008783783783783786
5723,577,580,0.0062,206,0.0039828388774919374,0.11577345357184876,-0.008881081081081085
5725,578,580,0.0097,206,0.0017842773064999742,0.11575795302280575,-0.008978378378378383
5727,577,581,0.0098,206,0.0010636328873114276,0.11565551942210194,-0.00907567567567568
5729,577,580,0.0062,206,0.0017842773064999742,0.11553880647921151,-0.009172972972972978
5732,578,580,0.0097,206,0.0039828388774919374,0.11541120855591352,-0.009270270270270274
5734,577,581,0.0098,206,0.0054658541885516925,0.1152922614202059,-0.009367567567567571
5736,577,581,0.0098,206,0.007388840643433626,0.11520952350240088,-0.009464864864864869
5738,577,581,0.0098,206,0.009751798242137734,0.11511579111928417,-0.009562162162162166
5740,577,580,0.0062,206,0.012609669454803499,0.11494157430286288,-0.009659459459459464
5742,578,580,0.0097,207,0.013768990869695307,0.11471620518712244,-0.009756756756756762
5744,577,580,0.0062,207,0.01436696573385437,0.11451715862110562,-0.009759459459459463
5746,577,580,0.0062,207,0.01436696573385437,0.11433100007285368,-0.009762162162162167
5748,578,581,0.0132,207,0.013768990869695307,0.11405502635174128,-0.00976486486486487
5750,577,581,0.0098,208,0.011399209580909635,0.11362715502285156,-0.009767567567567572
5752,577,581,0.0098,208,0.009414456965806658,0.11309625648358901,-0.009770270270270274
5754,577,581,0.0098,208,0.007723162240820565,0.11253607183767521,-0.009772972972972978
5756,577,581,0.0098,208,0.006288697092525034,0.11196778854997941,-0.009775675675675681
5760,578,581,0.0132,208,0.005129375677633229,0.11141355905066219,-0.009778378378378383
5762,578,581,0.0132,208,0.004318454622997794,0.11091507048758294,-0.009781081081081085
5764,577,581,0.0098,208,0.003984133025610857,0.11048638864770206,-0.009783783783783787
5766,578,580,0.0097,208,0.003099092578710163,0.1101340680993795,-0.00978648648648649
5768,578,581,0.0132,208,0.003984995791023468,0.10988828593157762,-0.009789189189189194
5770,578,581,0.0132,208,0.004430065094101983,0.10977736422049936,-0.009791891891891896
5772,578,581,0.0132,208,0.0055715037349869335,0.10978616741782998,-0.009791891891891894
5774,578,581,0.0132,208,0.007390997556965154,0.10985776723421914,-0.009791891891891892
5776,577,581,0.0098,209,0.009925174873462976,0.1099600037882266,-0.009791891891891892
5778,578,581,0.0132,209,0.010962258116031602,0.11011404852074871,-0.009789189189189189
5780,577,581,0.0098,209,0.011621136374999102,0.11034140793136868,-0.009786486486486485
5782,578,581,0.0132,209,0.01184686718022599,0.11062760533396626,-0.009783783783783782
5784,577,581,0.0098,209,0.011621136374999102,0.11092654458961049,-0.009686486486486486
5787,577,581,0.0098,209,0.010962258116031602,0.11119311081455985,-0.00958918918918919
5789,577,581,0.0098,209,0.009925174873462976,0.1114621049862762,-0.009491891891891893
5791,578,581,0.0132,210,0.008601457430859024,0.11184725126206681,-0.009394594594594595
